2019-11-19 20:40:10.873 | INFO     | __main__:main:167 - 
2019-11-19 20:40:37.559 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_8.fits.
2019-11-19 20:40:37.693 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_9.fits with noise seed: 0
2019-11-19 20:40:38.223 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_9.fits.
2019-11-19 20:40:38.357 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_0.fits with noise seed: 0
2019-11-19 20:40:38.884 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_0.fits.
2019-11-19 20:40:39.018 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_1.fits with noise seed: 0
2019-11-19 20:40:39.548 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_1.fits.
2019-11-19 20:40:39.682 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_2.fits with noise seed: 0
2019-11-19 20:40:40.208 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_2.fits.
2019-11-19 20:40:40.342 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_3.fits with noise seed: 0
2019-11-19 20:40:40.874 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_3.fits.
2019-11-19 20:40:41.009 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_4.fits with noise seed: 0
2019-11-19 20:40:41.538 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_4.fits.
2019-11-19 20:40:41.672 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_5.fits with noise seed: 0
2019-11-19 20:40:42.197 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_5.fits.
2019-11-19 20:40:42.331 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_6.fits with noise seed: 0
2019-11-19 20:40:42.853 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_6.fits.
2019-11-19 20:40:42.987 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_7.fits with noise seed: 0
2019-11-19 20:40:43.511 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_7.fits.
2019-11-19 20:40:43.645 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_8.fits with noise seed: 0
2019-11-19 20:40:44.174 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_8.fits.
2019-11-19 20:40:44.309 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_4_9.fits with noise seed: 0
2019-11-19 20:40:44.838 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_4_9.fits.
2019-11-19 20:40:44.972 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_5_0.fits with noise seed: 0
2019-11-19 20:40:45.498 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_5_0.fits.
2019-11-19 20:40:45.633 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_5_1.fits with noise seed: 0
2019-11-19 20:40:46.156 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_5_1.fits.
